computer,datetime,exp,cbal,participant,trial,trial_type,img,trial_duration,audio_path,audio_file,word,error,word_onset,word_duration
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,132,trgt,trgt15.jpg,1.360068608,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_132.wav,wc32v.3_14_132.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,133,fill,ftxt28.jpg,0.851575392,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_133.wav,wc32v.3_14_133.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,134,fill,fimg02.jpg,1.621108481,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_134.wav,wc32v.3_14_134.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,135,intf,prim27.jpg,1.361684897,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_135.wav,wc32v.3_14_135.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,136,trgt,trgt27.jpg,1.231498201,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_136.wav,wc32v.3_14_136.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,137,fill,ftxt32.jpg,0.981545629,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_137.wav,wc32v.3_14_137.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,138,fill,fimg06.jpg,1.110635102,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_138.wav,wc32v.3_14_138.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,139,ctrl,ctrl05.jpg,1.111289766,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_139.wav,wc32v.3_14_139.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,140,trgt,trgt05.jpg,1.3619026,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_140.wav,wc32v.3_14_140.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,141,fill,ftxt19.jpg,0.981578906,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_141.wav,wc32v.3_14_141.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,142,fill,ftxt27.jpg,1.361279969,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_142.wav,wc32v.3_14_142.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,143,intf,prim14.jpg,1.111280747,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_143.wav,wc32v.3_14_143.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,144,trgt,trgt14.jpg,1.620990922,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_144.wav,wc32v.3_14_144.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,145,fill,fimg36.jpg,1.110650963,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_145.wav,wc32v.3_14_145.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,146,fill,fimg15.jpg,1.491008867,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_146.wav,wc32v.3_14_146.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,147,ctrl,ctrl28.jpg,1.111210771,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_147.wav,wc32v.3_14_147.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,148,trgt,trgt28.jpg,1.241648136,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_148.wav,wc32v.3_14_148.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,149,fill,fimg19.jpg,1.241077754,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_149.wav,wc32v.3_14_149.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,150,fill,fimg37.jpg,1.361136596,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_150.wav,wc32v.3_14_150.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,151,intf,prim10.jpg,1.49136279,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_151.wav,wc32v.3_14_151.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,152,trgt,trgt10.jpg,2.001592964,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_152.wav,wc32v.3_14_152.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,153,fill,fimg20.jpg,1.491568674,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_153.wav,wc32v.3_14_153.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,154,fill,ftxt02.jpg,0.981049888,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_154.wav,wc32v.3_14_154.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,155,fill,ftxt37.jpg,0.981752758,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_155.wav,wc32v.3_14_155.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,156,ctrl,ctrl30.jpg,0.84056553,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_156.wav,wc32v.3_14_156.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,157,trgt,trgt30.jpg,0.980943836,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_157.wav,wc32v.3_14_157.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,158,fill,ftxt40.jpg,0.981026563,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_158.wav,wc32v.3_14_158.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,159,intf,prim39.jpg,0.850759628,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_159.wav,wc32v.3_14_159.wav,,,,
LCNL-279-1-PC,6/26/2018 11:35,wc32v.3,A1a,14,160,trgt,trgt39.jpg,0.981348141,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_160.wav,wc32v.3_14_160.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,p01,prac,prac01.gif,1.874744899,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_p01.wav,wc32v.3_15_p01.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,p02,prac,prac02.jpg,0.854446272,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_p02.wav,wc32v.3_15_p02.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,p03,prac,prac03.gif,1.245327938,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_p03.wav,wc32v.3_15_p03.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,p04,prac,prac04.jpg,0.854697564,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_p04.wav,wc32v.3_15_p04.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,1,fill,fimg38.jpg,1.114015096,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_001.wav,wc32v.3_15_001.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,2,ctrl,ctrl31.jpg,0.854078976,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_002.wav,wc32v.3_15_002.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,3,trgt,trgt31.jpg,0.855417539,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_003.wav,wc32v.3_15_003.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,4,fill,ftxt03.jpg,0.854084263,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_004.wav,wc32v.3_15_004.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,5,fill,ftxt31.jpg,0.853831728,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_005.wav,wc32v.3_15_005.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,6,fill,fimg40.jpg,0.855333257,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_006.wav,wc32v.3_15_006.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,7,intf,prim34.jpg,0.855611605,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_007.wav,wc32v.3_15_007.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,8,trgt,trgt34.jpg,0.854398067,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_008.wav,wc32v.3_15_008.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,9,fill,fimg27.jpg,0.854930817,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_009.wav,wc32v.3_15_009.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,10,ctrl,ctrl23.jpg,0.986057368,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_010.wav,wc32v.3_15_010.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,11,trgt,trgt23.jpg,1.114816865,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_011.wav,wc32v.3_15_011.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,12,fill,ftxt06.jpg,0.856330958,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_012.wav,wc32v.3_15_012.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,13,fill,ftxt30.jpg,0.855599165,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_013.wav,wc32v.3_15_013.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,14,fill,ftxt11.jpg,0.856131916,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_014.wav,wc32v.3_15_014.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,15,intf,prim35.jpg,0.853310485,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_015.wav,wc32v.3_15_015.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,16,trgt,trgt35.jpg,0.854529,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_016.wav,wc32v.3_15_016.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,17,fill,fimg31.jpg,0.855795098,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_017.wav,wc32v.3_15_017.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,18,fill,fimg14.jpg,0.855767419,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_018.wav,wc32v.3_15_018.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,19,ctrl,ctrl17.jpg,0.856233925,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_019.wav,wc32v.3_15_019.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,20,trgt,trgt17.jpg,1.246391262,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_020.wav,wc32v.3_15_020.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,21,fill,fimg07.jpg,0.983362827,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_021.wav,wc32v.3_15_021.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,22,fill,fimg23.jpg,0.856063495,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_022.wav,wc32v.3_15_022.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,23,intf,prim33.jpg,0.855720146,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_023.wav,wc32v.3_15_023.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,24,trgt,trgt33.jpg,1.244725834,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_024.wav,wc32v.3_15_024.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,25,fill,ftxt21.jpg,0.854988664,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_025.wav,wc32v.3_15_025.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,26,ctrl,ctrl29.jpg,0.854703784,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_026.wav,wc32v.3_15_026.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,27,trgt,trgt29.jpg,0.854895363,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_027.wav,wc32v.3_15_027.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,28,fill,fimg21.jpg,0.854844047,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_028.wav,wc32v.3_15_028.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,29,fill,fimg18.jpg,0.853644814,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_029.wav,wc32v.3_15_029.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,30,fill,ftxt38.jpg,0.853080031,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_030.wav,wc32v.3_15_030.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,31,intf,prim18.jpg,0.855484716,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_031.wav,wc32v.3_15_031.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,32,trgt,trgt18.jpg,1.624729815,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_032.wav,wc32v.3_15_032.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,33,fill,ftxt24.jpg,0.854526201,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_033.wav,wc32v.3_15_033.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,34,ctrl,ctrl04.jpg,0.855005458,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_034.wav,wc32v.3_15_034.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,35,trgt,trgt04.jpg,1.116000236,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_035.wav,wc32v.3_15_035.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,36,fill,ftxt05.jpg,0.985488852,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_036.wav,wc32v.3_15_036.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,37,fill,ftxt35.jpg,0.856252896,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_037.wav,wc32v.3_15_037.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,38,fill,ftxt10.jpg,0.855578639,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_038.wav,wc32v.3_15_038.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,39,intf,prim22.jpg,0.853936847,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_039.wav,wc32v.3_15_039.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,40,trgt,trgt22.jpg,0.856102992,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_040.wav,wc32v.3_15_040.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,41,fill,fimg39.jpg,0.855896485,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_041.wav,wc32v.3_15_041.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,42,fill,ftxt18.jpg,0.854310053,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_042.wav,wc32v.3_15_042.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,43,fill,ftxt26.jpg,0.855529811,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_043.wav,wc32v.3_15_043.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,44,ctrl,ctrl20.jpg,0.85487608,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_044.wav,wc32v.3_15_044.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,45,trgt,trgt20.jpg,0.984584763,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_045.wav,wc32v.3_15_045.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,46,fill,ftxt39.jpg,0.855629022,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_046.wav,wc32v.3_15_046.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,47,intf,prim32.jpg,0.856366413,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_047.wav,wc32v.3_15_047.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,48,trgt,trgt32.jpg,0.855266702,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_048.wav,wc32v.3_15_048.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,49,fill,fimg25.jpg,0.855320816,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_049.wav,wc32v.3_15_049.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,50,ctrl,ctrl21.jpg,0.85546761,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_050.wav,wc32v.3_15_050.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,51,trgt,trgt21.jpg,0.9847356,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_051.wav,wc32v.3_15_051.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,52,fill,ftxt25.jpg,0.855527323,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_052.wav,wc32v.3_15_052.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,53,fill,ftxt09.jpg,0.855970193,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_053.wav,wc32v.3_15_053.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,54,fill,ftxt33.jpg,0.844754758,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_054.wav,wc32v.3_15_054.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,55,intf,prim19.jpg,0.856147155,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_055.wav,wc32v.3_15_055.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,56,trgt,trgt19.jpg,0.985791459,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_056.wav,wc32v.3_15_056.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,57,fill,fimg32.jpg,1.114481603,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_057.wav,wc32v.3_15_057.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,58,fill,fimg08.jpg,0.98487493,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_058.wav,wc32v.3_15_058.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,59,fill,fimg26.jpg,1.113668948,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_059.wav,wc32v.3_15_059.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,60,ctrl,ctrl38.jpg,0.855399812,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_060.wav,wc32v.3_15_060.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,61,trgt,trgt38.jpg,0.856241078,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_061.wav,wc32v.3_15_061.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,62,fill,fimg01.jpg,1.246422051,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_062.wav,wc32v.3_15_062.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,63,intf,prim36.jpg,0.856750192,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_063.wav,wc32v.3_15_063.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,64,trgt,trgt36.jpg,0.855673495,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_064.wav,wc32v.3_15_064.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,65,fill,fimg03.jpg,1.625683665,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_065.wav,wc32v.3_15_065.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,66,ctrl,ctrl11.jpg,0.856036126,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_066.wav,wc32v.3_15_066.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,67,trgt,trgt11.jpg,1.366225248,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_067.wav,wc32v.3_15_067.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,68,fill,ftxt36.jpg,0.85622926,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_068.wav,wc32v.3_15_068.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,69,fill,fimg24.jpg,0.854231991,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_069.wav,wc32v.3_15_069.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,70,fill,fimg12.jpg,0.855644883,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_070.wav,wc32v.3_15_070.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,71,intf,prim16.jpg,0.854974669,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_071.wav,wc32v.3_15_071.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,72,trgt,trgt16.jpg,1.114167488,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_072.wav,wc32v.3_15_072.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,73,fill,fimg33.jpg,0.854101369,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_073.wav,wc32v.3_15_073.wav,,,,
LCNL-279-1-PC,6/28/2018 10:26,wc32v.3,A1a,15,74,fill,fimg30.jpg,0.854712181,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_074.wav,wc32v.3_15_074.wav,,,,
